C,M_opt,N_opt,K_opt,risk_opt,delta,K_wd_cap,K_time_cap,a,b,theta,alpha,s,phase,pred_risk_exp,pred_K_exp,pred_M_exp,pred_N_exp,s_threshold
17012542.798525892,50747.4742514999,335.23920253081496,1.741909713825968,0.8192341270888075,0.43497223736375407,1.741909713825968,48.2580607633616,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
24244620.170823306,65911.19933484345,367.8376423960256,1.7626003261754577,0.8137533987885489,0.42733575421093195,1.7626003261754577,51.33782283692203,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
34551072.94592218,83452.18343850743,414.02239608723335,1.7835367040982135,0.8084490692042757,0.4198333390972491,1.7835367040982135,55.54980724415793,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
49238826.317067415,105661.3593886267,466.005989341525,1.8047217668271704,0.8033071626466805,0.41246263829013513,1.8047217668271704,60.10736167494458,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
70170382.86703837,137558.7844344932,510.11197253239885,1.826158468270261,0.7983137441063274,0.4052213393797472,1.826158468270261,63.842567521621795,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
100000000.0,174270.41184653388,573.8208737812708,1.847849797422291,0.7934559624073882,0.3981071705534972,1.847849797422291,69.05326666016865,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
142510267.03029963,220779.62210856192,645.4865067221846,1.8697987787817043,0.788723516043789,0.39111789988331636,1.8697987787817043,74.6892523522874,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
203091762.0904739,279701.1897884551,726.1026034393246,1.8920084727723003,0.7841062146159498,0.38425133462543215,1.8920084727723003,80.78523561234293,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
289426612.47167516,365216.7109413251,792.4791056950671,1.914481976169958,0.7795942948012395,0.37750532053243935,1.914481976169958,85.63642858776437,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
412462638.29013646,462959.2943827854,890.9263585258165,1.9372224225344332,0.775179741448258,0.3708777411774474,1.9372224225344332,92.58938625386796,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
587801607.2274925,586860.6277707815,1001.6034121428205,1.9602329826462779,0.7708552217004045,0.36436651729009434,1.9602329826462779,100.10686559729805,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
837677640.0682924,743921.5512168854,1126.0295372516678,1.9835168649489572,0.7666138289967724,0.35796960610421713,1.9835168649489572,108.23470102975044,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
1193776641.7144358,974243.818969172,1225.336633880364,2.0070773159962116,0.762449034414525,0.35168500071697456,2.0070773159962116,114.50829421503401,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
1701254279.8525858,1235710.2920605596,1376.742016946162,2.0309176209047357,0.7583552145251278,0.34551072945922195,2.0309176209047357,123.75660244282173,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
2424462017.0823307,1567348.846534194,1546.8553937072984,2.055041103812235,0.7543274870586809,0.339444855276939,2.055041103812235,133.7518539873577,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
3455107294.5922184,1987992.1875828046,1737.988366439848,2.0794511283409194,0.7503611610455599,0.33348547512351856,2.0794511283409194,144.5543760246717,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
4923882631.706752,2521527.320882907,1952.7381642577902,2.104151098066508,0.7464519782203677,0.32763071936272287,2.104151098066508,156.2293680793186,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
7017038286.703836,3313944.4697769242,2117.427841866096,2.1291444569928,0.7425958852807933,0.32187875118212356,2.1291444569928,164.89433903140977,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
10000000000.0,4205823.758098012,2377.6555022653333,2.154434690031884,0.7387894631355283,0.3162277660168379,2.154434690031884,178.14184804165686,3.0,1.4,1.0,1.5,0.05,cap_active_decay_limited,-0.01333333333333333,0.03333333333333333,0.6904761904761906,0.3095238095238094,0.6
10000.0,241.4940463352577,41.408888342188575,1.847849797422291,0.9382401781392592,0.3981071705534972,1.847849797422291,11.969124408081624,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
14251.026703029993,304.15546070468827,46.85441671838551,1.8920084727723003,0.9168231433459914,0.38425133462543215,1.8920084727723003,12.996717842062349,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
20309.17620904735,389.0315726807352,52.20444209476641,1.9372224225344328,0.8967426748553154,0.3708777411774475,1.9372224225344328,13.968131208772984,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
28942.661247167518,491.4261132169533,58.8952448165692,1.9835168649489572,0.877883223476338,0.35796960610421713,1.9835168649489572,15.137476697495945,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
41246.26382901348,621.5059461958134,66.36503493084572,2.0309176209047357,0.8601414676094202,0.34551072945922195,2.0309176209047357,16.391783834848816,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
58780.16072274912,786.9479758454124,74.6938330448109,2.0794511283409194,0.843421888628123,0.33348547512351856,2.0794511283409194,17.7360333905987,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
83767.76400682924,997.6091730727134,83.968518201189,2.1291444569928,0.8276377335342837,0.32187875118212356,2.1291444569928,19.175395320928693,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
119377.66417144357,1266.1598027784926,94.28325232682182,2.1800253234900513,0.8127101615881669,0.31067599098338294,2.1800253234900513,20.715227322754338,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
170125.42798525892,1608.9045734280057,105.73991198420295,2.2321221068157775,0.7985674818813641,0.2998631348575566,2.2321221068157775,22.361072500719015,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
242446.20170823307,2009.5623924762926,120.64626737439966,2.2854638641349903,0.7851426667005901,0.28942661247167506,2.2854638641349903,24.41607929198253,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
345510.7294592218,2558.0779492282986,135.06653679707173,2.3400803470013467,0.7723775375373259,0.27935332579852207,2.3400803470013467,26.324805812664067,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
492388.26317067415,3260.166122252454,151.0316482984868,2.3960020179511825,0.7602184333227943,0.2696306326783702,2.3960020179511825,28.36037537050076,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
701703.8286703837,4076.848897335337,172.11916515449548,2.4532600674940985,0.7486147641593666,0.2602463309528381,2.4532600674940985,30.942316252462135,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
1000000.0,5205.004224055043,192.12280277861788,2.51188643150958,0.7375214155209329,0.251188643150958,2.51188643150958,33.29553077167202,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
1425102.6703029992,6512.726037936198,218.81815110936196,2.571913809059345,0.7268991410119322,0.2424462017082328,2.571913809059345,36.31245092313412,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
2030917.620904739,8329.708351432302,243.81617401472653,2.633375680625361,0.7167074672702329,0.23400803470013462,2.633375680625361,39.027884224959095,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
2894266.1247167517,10666.218065027888,271.348861149426,2.696306326783702,0.706915828564816,0.2258635520721376,2.696306326783702,41.91331411160952,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
4124626.382901348,13361.827426988177,308.68729636265476,2.760740847324663,0.6974900195446305,0.21800253234900516,2.760740847324663,45.67506471289818,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
5878016.072274912,16738.681986448497,351.16361473583805,2.82671518082979,0.6884047609756042,0.2104151098066508,2.82671518082979,49.77443518238942,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
8376776.400682924,21484.699036227248,389.89498463804875,2.8942661247167507,0.6796314232199866,0.20309176209047355,2.8942661247167507,53.37015111510405,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
11937766.417144358,26930.319921492264,443.2834980032002,2.9634313557632264,0.671148869743545,0.19602329826462778,2.9634313557632264,58.1372354317511,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
17012542.798525892,34627.4127441081,491.30274110417326,3.034249451121266,0.66293438189749,0.18920084727723,3.034249451121266,62.263394131114694,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
24244620.170823306,43429.92908827753,558.246828392067,3.10675990983383,0.6549686469295275,0.18261584682702606,3.10675990983383,67.79809787258851,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
34551072.94592218,54470.10305249396,634.3126047076613,3.1810031748655185,0.6472346790749911,0.17626003261754575,3.1810031748655185,73.82479126437559,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
49238826.317067415,70204.35943944845,701.3642273815789,3.257020655659783,0.6397146205164709,0.17012542798525887,3.257020655659783,78.93974893521658,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
70170382.86703837,88102.85784026395,796.4597810693236,3.334854751235186,0.6323949077553505,0.16420433388871625,3.334854751235186,85.92296070283366,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
100000000.0,110564.55213891073,904.4490125041372,3.4145488738336014,0.6252621009080194,0.15848931924611134,3.4145488738336014,93.52392521541343,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
142510267.03029963,142839.772076171,997.693184180554,3.4961474731335525,0.6183027138234302,0.1529732116091359,3.4961474731335525,99.84615309134414,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
203091762.0904739,179362.60458820555,1132.2971282489323,3.579696061042172,0.6115063043470932,0.14764908816142586,3.579696061042172,108.63595934728615,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
289426612.47167516,225223.99368930171,1285.0611861138625,3.665241237079628,0.6048627119904552,0.1425102670302998,3.665241237079628,118.19956300678275,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
412462638.29013646,291658.90831655875,1414.1952346693301,3.7528307143701776,0.598362134248459,0.13755029890088566,3.7528307143701776,125.99101644528338,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
587801607.2274925,366450.09407225484,1604.042724332314,3.842513346254323,0.5919956572627345,0.13276295892211262,3.842513346254323,137.0284108496458,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
837677640.0682924,460420.263590283,1819.3761359159503,3.934339153536939,0.5857560096783423,0.12814223889440837,3.934339153536939,149.03273193397814,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
1193776641.7144358,578487.5554780104,2063.6168062906822,4.0283593523865555,0.5796359273303657,0.1236823397292984,4.0283593523865555,162.08868693716155,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
1701254279.8525858,751343.9662607532,2264.2815491276165,4.124626382901352,0.5736285830581795,0.11937766417144366,4.124626382901352,172.43296067476848,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
2424462017.0823307,944572.3598407047,2566.7297924017157,4.2231939383578085,0.5677276932670077,0.11522280977398208,4.2231939383578085,187.46495892446603,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
3455107294.5922184,1187494.6536342998,2909.5771370573693,4.324116995158323,0.5619281665063783,0.1112125621183589,4.324116995158323,203.80738512537823,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
4923882631.706752,1492890.9762380319,3298.2198365982154,4.427451843494493,0.5562248931227303,0.10734188827013526,4.427451843494493,221.57447701135789,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
7017038286.703836,1876828.2114887624,3738.774941547628,4.533256118743165,0.5506131889433199,0.10360593046256342,4.533256118743165,240.89043109333062,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
10000000000.0,2446303.491537106,4087.8002400743076,4.641588833612778,0.5450885297843667,0.09999999999999999,4.641588833612778,255.65822924145397,3.0,1.4,1.0,1.5,0.1,cap_active_decay_limited,-0.02666666666666666,0.06666666666666667,0.6666666666666667,0.33333333333333326,0.6
10000.0,154.89415943992472,64.56021347840732,3.4145488738336014,0.7978110913347494,0.15848931924611134,3.4145488738336014,16.09323322539916,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
14251.026703029993,193.830115777024,73.52328427345068,3.579696061042172,0.7707441767563777,0.14764908816142586,3.579696061042172,17.550248322776604,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
20309.17620904735,239.6891950596979,84.73129631057866,3.7528307143701767,0.7452048709227912,0.13755029890088571,3.7528307143701767,19.29134763396401,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
28942.661247167518,301.18444474032043,96.09613561590713,3.934339153536939,0.7210747377452184,0.12814223889440837,3.934339153536939,20.97992585124632,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
41246.26382901348,373.5458634285052,110.41820527858103,4.124626382901352,0.6982521924809195,0.11937766417144366,4.124626382901352,23.015855517664416,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
58780.16072274912,463.8408581363652,126.72484472135108,4.324116995158323,0.6766405878593198,0.1112125621183589,4.324116995158323,25.229453609199375,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
83767.76400682924,576.6439609497837,145.2677382918505,4.533256118743165,0.6561509264072627,0.10360593046256342,4.533256118743165,27.634150381232388,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
119377.66417144357,717.728466300401,166.32705790086183,4.752510411057903,0.6367017270049932,0.09651957137350706,4.752510411057903,30.244188557344565,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
170125.42798525892,894.3886336442696,190.2142106749133,4.982369099735706,0.6182183210225928,0.08991789964660118,4.982369099735706,33.0746537440017,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
242446.20170823307,1115.8505913039533,217.27478893470578,5.223345074266843,0.6006322229483357,0.08376776400682916,5.223345074266843,36.14150425416429,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
345510.7294592218,1393.7969220004654,247.8917294230518,5.475976030421943,0.5838805665765628,0.07803828063469523,5.475976030421943,39.46160013648584,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
492388.26317067415,1743.0370996939132,282.4886878524503,5.740825670026137,0.5679055990024756,0.0727006780785382,5.740825670026137,43.0527311922358,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
701703.8286703837,2182.365248594323,321.53363380504527,6.018484958761149,0.5526542256854006,0.06772815277441414,6.018484958761149,46.93364374763686,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
1000000.0,2679.47885747927,373.2069007406738,6.3095734448019325,0.5380747351479932,0.06309573444801932,6.3095734448019325,51.83619444318333,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
1425102.6703029992,3360.792164712399,424.03772695802894,6.61474064123015,0.524124524402181,0.05878016072274911,6.61474064123015,56.44207851544399,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
2030917.620904739,4128.776664584426,491.8933102692192,6.934667475309085,0.5107624691578655,0.054759760304219404,6.934667475309085,62.313279839493234,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
2894266.1247167517,5187.800036681018,557.8985512649803,7.270067807853821,0.49794674185404586,0.05101434415464322,7.270067807853821,67.76989650902661,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
4124626.382901348,6526.175385948431,632.0128006032629,7.621690026086899,0.4856459378416754,0.04752510411057904,7.621690026086899,73.64624069051186,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
5878016.072274912,8026.9794851612205,732.2824336527942,7.9903187135335925,0.4738247399659762,0.04427451843494491,7.9903187135335925,81.2429611328154,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
8376776.400682924,10115.752174744368,828.0922917029263,8.37677640068292,0.46245500189142325,0.04124626382901351,8.37677640068292,88.18319462458406,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
11937766.417144358,12449.400297854885,958.9029295813804,8.781925400320675,0.45150746404350056,0.03842513346254322,8.781925400320675,97.24107775780121,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
17012542.798525892,15716.830678811612,1082.44105610052,9.206669731629706,0.4409582028274489,0.03579696061042171,9.206669731629706,105.42319424728284,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
24244620.170823306,19354.05911265996,1252.689166117319,9.651957137350706,0.43078157355583874,0.03334854751235185,9.651957137350706,116.20608793638597,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
34551072.94592218,23833.024086803973,1449.7141789510736,10.118781198504509,0.4209582281695268,0.031067599098338294,10.118781198504509,128.091877407965,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
49238826.317067415,30159.42436534176,1632.6182396787085,10.608183551394486,0.4114653354639449,0.0289426612471675,10.608183551394486,138.65102869701445,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
70170382.86703837,37160.96431072357,1888.2820768671293,11.121256211835894,0.40228636427451747,0.02696306326783701,11.121256211835894,152.7722871978449,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
100000000.0,47108.728930624886,2122.748846551686,11.659144011798318,0.39340355214177447,0.025118864315095794,11.659144011798318,165.17047169374115,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
142510267.03029963,58079.404099489264,2453.7143457288475,12.223047153898126,0.3847998969131734,0.023400803470013467,12.223047153898126,181.9209302149601,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
203091762.0904739,71604.92879184615,2836.2818805512243,12.814223889440841,0.3764621320987534,0.021800253234900504,12.814223889440841,200.37010556972638,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
289426612.47167516,90988.11789821317,3180.927566778024,13.433993325989002,0.36837579857139985,0.02030917620904735,13.433993325989002,216.28970746074518,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
412462638.29013646,112243.78039005748,3674.7037284096346,14.083738370720178,0.3605276408887928,0.018920084727722986,14.083738370720178,238.13042478040617,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
587801607.2274925,138464.96143974902,4245.128883983156,14.764908816142594,0.3529069167450201,0.017626003261754564,14.764908816142594,262.17659578825925,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
837677640.0682924,176363.62096530004,4749.718992405511,15.47902457505376,0.3455025061869046,0.016420433388871624,15.47902457505376,282.5608212452048,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
1193776641.7144358,217692.49097879266,5483.775009174442,16.22767907196023,0.33830296278961297,0.015297321160913587,16.22767907196023,310.97090104959636,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
1701254279.8525858,268706.3259938166,6331.277365951312,17.012542798525885,0.33130005837437054,0.014251026703029983,17.012542798525885,342.2374725322568,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
2424462017.0823307,331674.6907734605,7309.75888280327,17.83536704098214,0.3244848677855238,0.013276295892211262,17.83536704098214,376.6477416695236,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
3455107294.5922184,423707.0032309638,8154.472945326397,18.697987787817045,0.317848854160015,0.012368233972929838,18.697987787817045,405.13266804601,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
4923882631.706752,523307.4561010995,9409.158180913613,19.602329826462785,0.3113838813493279,0.011522280977398202,19.602329826462785,445.6909816777493,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
7017038286.703836,646320.9045938893,10856.895138047466,20.55041103812235,0.3050834521848954,0.010734188827013526,20.55041103812235,490.30963636414776,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
10000000000.0,798251.0221187457,12527.387654897893,21.54434690031884,0.2989408012420149,0.009999999999999997,21.54434690031884,539.3951176812532,3.0,1.4,1.0,1.5,0.2,cap_active_decay_limited,-0.05333333333333332,0.13333333333333333,0.6190476190476191,0.38095238095238093,0.6
10000.0,64.56021347840735,154.89415943992464,11.659144011798318,0.6384747501349627,0.025118864315095794,11.659144011798318,28.841866445377697,3.0,1.4,1.0,1.5,0.4,cap_active_decay_limited,-0.10666666666666665,0.26666666666666666,0.5238095238095238,0.47619047619047616,0.6
